landscape,wind,strategy,min_dist,seed,cells_burned,burn_pct,cells_treated,treat_pct,peak_burning,fire_periods,returncode
dogrib,ws43,neighbour_fuel,0,26,15076,18.9371,471,0.591627,9506,200,0
dogrib,ws43,neighbour_fuel,0,22,17380,21.8312,471,0.591627,11195,200,0
dogrib,ws43,neighbour_fuel,0,23,22849,28.7008,471,0.591627,13669,200,0
dogrib,ws43,neighbour_fuel,0,18,22276,27.9811,471,0.591627,13308,200,0
dogrib,ws43,neighbour_fuel,0,15,21859,27.4573,471,0.591627,13258,200,0
dogrib,ws43,neighbour_fuel,0,25,20995,26.372,471,0.591627,12507,200,0
dogrib,ws43,neighbour_fuel,0,30,18987,23.8497,471,0.591627,11382,200,0
dogrib,ws43,neighbour_fuel,0,28,18929,23.7769,471,0.591627,11402,200,0
dogrib,ws43,shielded_ratio,0,2,12954,16.2716,471,0.591627,8173,200,0
dogrib,ws43,shielded_ratio,0,4,14775,18.559,471,0.591627,9193,200,0
dogrib,ws43,shielded_ratio,0,3,16534,20.7685,471,0.591627,10720,200,0
dogrib,ws43,neighbour_fuel,0,29,17295,21.7244,471,0.591627,10858,200,0
dogrib,ws43,shielded_ratio,0,6,15837,19.893,471,0.591627,9821,200,0
dogrib,ws43,shielded_ratio,0,1,16928,21.2634,471,0.591627,10753,200,0
dogrib,ws43,shielded_ratio,0,7,13358,16.7791,471,0.591627,8743,200,0
dogrib,ws43,shielded_ratio,0,8,14192,17.8267,471,0.591627,9206,200,0
dogrib,ws43,shielded_ratio,0,12,11785,14.8032,471,0.591627,7354,200,0
dogrib,ws43,shielded_ratio,0,11,13139,16.504,471,0.591627,8470,200,0
dogrib,ws43,shielded_ratio,0,17,8466,10.6342,471,0.591627,5418,200,0
dogrib,ws43,shielded_ratio,0,10,18480,23.2129,471,0.591627,10952,200,0
dogrib,ws43,shielded_ratio,0,5,22192,27.8755,471,0.591627,13139,200,0
dogrib,ws43,shielded_ratio,0,16,11824,14.8522,471,0.591627,7739,200,0
dogrib,ws43,shielded_ratio,0,9,18971,23.8296,471,0.591627,11423,200,0
dogrib,ws43,shielded_ratio,0,15,15291,19.2071,471,0.591627,8830,200,0
dogrib,ws43,shielded_ratio,0,13,23783,29.874,471,0.591627,14105,200,0
dogrib,ws43,shielded_ratio,0,14,18250,22.924,471,0.591627,11461,200,0
dogrib,ws43,shielded_ratio,0,20,12475,15.6699,471,0.591627,7517,200,0
dogrib,ws43,shielded_ratio,0,23,14056,17.6559,471,0.591627,8577,200,0
dogrib,ws43,shielded_ratio,0,27,8406,10.5588,471,0.591627,5426,200,0
dogrib,ws43,shielded_ratio,0,19,18480,23.2129,471,0.591627,10938,200,0
dogrib,ws43,open_anchor,0,1,216,0.271319,471,0.591627,154,200,0
dogrib,ws43,shielded_ratio,0,21,18308,22.9968,471,0.591627,10609,200,0
dogrib,ws43,open_anchor,0,2,657,0.825263,471,0.591627,420,200,0
dogrib,ws43,shielded_ratio,0,22,17803,22.3625,471,0.591627,11027,200,0
dogrib,ws43,shielded_ratio,0,26,13215,16.5995,471,0.591627,8471,200,0
dogrib,ws43,shielded_ratio,0,18,21944,27.564,471,0.591627,13196,200,0
dogrib,ws43,shielded_ratio,0,24,18903,23.7442,471,0.591627,11382,200,0
dogrib,ws43,shielded_ratio,0,28,18032,22.6501,471,0.591627,11097,200,0
dogrib,ws43,shielded_ratio,0,29,16662,20.9293,471,0.591627,10645,200,0
dogrib,ws43,open_anchor,0,9,673,0.845361,471,0.591627,402,200,0
dogrib,ws43,open_anchor,0,12,180,0.226099,471,0.591627,129,200,0
dogrib,ws43,open_anchor,0,11,657,0.825263,471,0.591627,420,200,0
dogrib,ws43,shielded_ratio,0,25,19587,24.6034,471,0.591627,11937,200,0
dogrib,ws43,open_anchor,0,10,632,0.79386,471,0.591627,400,200,0
dogrib,ws43,open_anchor,0,15,381,0.478577,471,0.591627,245,200,0
dogrib,ws43,open_anchor,0,13,1216,1.52743,471,0.591627,735,200,0
dogrib,ws43,shielded_ratio,0,30,19550,24.5569,471,0.591627,12095,200,0
dogrib,ws43,open_anchor,0,19,632,0.79386,471,0.591627,400,200,0
dogrib,ws43,open_anchor,0,5,12047,15.1323,471,0.591627,7568,200,0
dogrib,ws43,open_anchor,0,6,7584,9.52632,471,0.591627,4703,200,0
dogrib,ws43,open_anchor,0,8,9911,12.4493,471,0.591627,6443,200,0
dogrib,ws43,open_anchor,0,20,648,0.813958,471,0.591627,411,200,0
dogrib,ws43,open_anchor,0,23,381,0.478577,471,0.591627,245,200,0
dogrib,ws43,open_anchor,0,3,19618,24.6423,471,0.591627,11890,200,0
dogrib,ws43,open_anchor,0,7,13297,16.7025,471,0.591627,8308,200,0
dogrib,ws43,open_anchor,0,28,673,0.845361,471,0.591627,402,200,0
dogrib,ws43,open_anchor,0,4,20264,25.4538,471,0.591627,12393,200,0
dogrib,ws43,open_anchor,0,22,8793,11.045,471,0.591627,5517,200,0
dogrib,ws43,open_anchor,0,25,9895,12.4292,471,0.591627,6429,200,0
dogrib,ws43,open_anchor,0,14,20276,25.4688,471,0.591627,11992,200,0
dogrib,ws43,open_anchor,0,17,19663,24.6988,471,0.591627,11539,200,0
dogrib,ws43,open_anchor,0,24,9985,12.5422,471,0.591627,6197,200,0
dogrib,ws43,open_anchor,0,29,9030,11.3427,471,0.591627,5750,200,0
dogrib,ws43,open_anchor,0,21,16297,20.4708,471,0.591627,10583,200,0
dogrib,ws43,fuel_flank,0,1,8964,11.2598,471,0.591627,5803,200,0
dogrib,ws43,open_anchor,0,27,18559,23.3121,471,0.591627,11015,200,0
dogrib,ws43,open_anchor,0,16,19914,25.0141,471,0.591627,12215,200,0
dogrib,ws43,open_anchor,0,18,20299,25.4977,471,0.591627,12434,200,0
dogrib,ws43,fuel_flank,0,4,14183,17.8154,471,0.591627,9345,200,0
dogrib,ws43,fuel_flank,0,2,19641,24.6712,471,0.591627,12242,200,0
dogrib,ws43,fuel_flank,0,3,11930,14.9854,471,0.591627,8140,200,0
dogrib,ws43,fuel_flank,0,6,7824,9.82779,471,0.591627,4908,200,0
dogrib,ws43,open_anchor,0,26,18916,23.7605,471,0.591627,11862,200,0
dogrib,ws43,fuel_flank,0,5,10812,13.581,471,0.591627,7085,200,0
dogrib,ws43,fuel_flank,0,7,14021,17.6119,471,0.591627,8105,200,0
dogrib,ws43,fuel_flank,0,9,13200,16.5806,471,0.591627,8859,200,0
dogrib,ws43,fuel_flank,0,8,14148,17.7714,471,0.591627,9459,200,0
dogrib,ws43,open_anchor,0,30,20007,25.1309,471,0.591627,11892,200,0
dogrib,ws43,fuel_flank,0,18,547,0.687091,471,0.591627,352,200,0
dogrib,ws43,fuel_flank,0,13,9411,11.8212,471,0.591627,5933,200,0
dogrib,ws43,fuel_flank,0,12,10852,13.6313,471,0.591627,6816,200,0
dogrib,ws43,fuel_flank,0,17,11765,14.7781,471,0.591627,7694,200,0
dogrib,ws43,fuel_flank,0,10,16928,21.2634,471,0.591627,10858,200,0
dogrib,ws43,fuel_flank,0,11,14972,18.8064,471,0.591627,9598,200,0
dogrib,ws43,fuel_flank,0,21,7465,9.37684,471,0.591627,4682,200,0
dogrib,ws43,fuel_flank,0,19,14129,17.7475,471,0.591627,8459,200,0
dogrib,ws43,fuel_flank,0,28,331,0.415772,471,0.591627,164,200,0
dogrib,ws43,fuel_flank,0,22,10389,13.0497,471,0.591627,6680,200,0
dogrib,ws43,fuel_flank,0,16,16928,21.2634,471,0.591627,10834,200,0
dogrib,ws43,fuel_flank,0,29,167,0.20977,471,0.591627,108,200,0
dogrib,ws43,cell1_baseline,0,1,161,0.202233,471,0.591627,93,200,0
dogrib,ws43,cell1_baseline,0,2,51,0.0640615,471,0.591627,37,200,0
dogrib,ws43,fuel_flank,0,14,17999,22.6087,471,0.591627,11655,200,0
dogrib,ws43,fuel_flank,0,20,18739,23.5382,471,0.591627,12064,200,0
dogrib,ws43,fuel_flank,0,23,14651,18.4032,471,0.591627,9331,200,0
dogrib,ws43,cell1_baseline,0,8,111,0.139428,471,0.591627,75,200,0
dogrib,ws43,fuel_flank,0,25,11690,14.6839,471,0.591627,7247,200,0
dogrib,ws43,fuel_flank,0,15,21113,26.5202,471,0.591627,13092,200,0
dogrib,ws43,fuel_flank,0,30,13048,16.3897,471,0.591627,8408,200,0
dogrib,ws43,cell1_baseline,0,11,49,0.0615493,471,0.591627,36,200,0
dogrib,ws43,cell1_baseline,0,12,80,0.100489,471,0.591627,56,200,0
dogrib,ws43,fuel_flank,0,27,18335,23.0307,471,0.591627,11867,200,0
dogrib,ws43,fuel_flank,0,24,16986,21.3362,471,0.591627,11080,200,0
dogrib,ws43,cell1_baseline,0,4,14496,18.2085,471,0.591627,8668,200,0
dogrib,ws43,fuel_flank,0,26,16052,20.163,471,0.591627,10612,200,0
dogrib,ws43,cell1_baseline,0,17,632,0.79386,471,0.591627,404,200,0
dogrib,ws43,cell1_baseline,0,6,14424,18.1181,471,0.591627,9172,200,0
dogrib,ws43,cell1_baseline,0,3,15018,18.8642,471,0.591627,9791,200,0
dogrib,ws43,cell1_baseline,0,7,14843,18.6444,471,0.591627,9338,200,0
dogrib,ws43,cell1_baseline,0,5,17274,21.698,471,0.591627,11123,200,0
dogrib,ws43,cell1_baseline,0,9,19466,24.4514,471,0.591627,12234,200,0
dogrib,ws43,cell1_baseline,0,14,16635,20.8954,471,0.591627,10214,200,0
dogrib,ws43,cell1_baseline,0,18,14981,18.8178,471,0.591627,9349,200,0
dogrib,ws43,cell1_baseline,0,13,16577,20.8225,471,0.591627,10694,200,0
dogrib,ws43,cell1_baseline,0,10,16165,20.305,471,0.591627,10186,200,0
dogrib,ws43,cell1_baseline,0,20,9649,12.1202,471,0.591627,5955,200,0
dogrib,ws43,cell1_baseline,0,19,12251,15.3886,471,0.591627,8040,200,0
dogrib,ws43,cell1_baseline,0,22,12999,16.3281,471,0.591627,8020,200,0
dogrib,ws43,cell1_baseline,0,15,23903,30.0247,471,0.591627,13536,200,0
dogrib,ws43,cell1_baseline,0,21,13254,16.6485,471,0.591627,8402,200,0
dogrib,ws43,cell1_baseline,0,24,15565,19.5513,471,0.591627,9558,200,0
dogrib,ws43,cell1_baseline,0,16,23867,29.9795,471,0.591627,13762,200,0
dogrib,ws43,cell1_baseline,0,27,9500,11.933,471,0.591627,5753,200,0
dogrib,ws43,cell1_baseline,0,25,16702,20.9795,471,0.591627,10201,200,0
dogrib,ws43,cell1_baseline,0,23,19314,24.2605,471,0.591627,11109,200,0
dogrib,ws43,cell2_ground,0,2,14060,17.6609,471,0.591627,8251,200,0
dogrib,ws43,cell1_baseline,0,30,17293,21.7219,471,0.591627,11026,200,0
dogrib,ws43,cell1_baseline,0,26,18843,23.6688,471,0.591627,11763,200,0
dogrib,ws43,cell1_baseline,0,28,19216,24.1374,471,0.591627,11797,200,0
dogrib,ws43,cell2_ground,0,1,21477,26.9774,471,0.591627,12568,200,0
dogrib,ws43,cell2_ground,0,4,25761,32.3586,471,0.591627,14875,200,0
dogrib,ws43,cell2_ground,0,3,25154,31.5961,471,0.591627,14416,200,0
dogrib,ws43,cell2_ground,0,5,27120,34.0656,471,0.591627,15547,200,0
dogrib,ws43,cell2_ground,0,6,21930,27.5464,471,0.591627,13062,200,0
dogrib,ws43,cell1_baseline,0,29,25811,32.4214,471,0.591627,14709,200,0
dogrib,ws43,cell2_ground,0,8,20629,25.9122,471,0.591627,12334,200,0
dogrib,ws43,cell2_ground,0,7,25364,31.8599,471,0.591627,14736,200,0
dogrib,ws43,cell2_ground,0,9,22618,28.4106,471,0.591627,13519,200,0
dogrib,ws43,cell2_ground,0,10,25304,31.7846,471,0.591627,14781,200,0
dogrib,ws43,cell2_ground,0,12,19834,24.9136,471,0.591627,11870,200,0
dogrib,ws43,cell2_ground,0,13,24223,30.4267,471,0.591627,14449,200,0
dogrib,ws43,cell2_ground,0,11,25581,32.1325,471,0.591627,14299,200,0
dogrib,ws43,cell2_ground,0,20,15938,20.0198,471,0.591627,9985,200,0
dogrib,ws43,cell2_ground,0,17,24627,30.9342,471,0.591627,14195,200,0
dogrib,ws43,cell2_ground,0,18,21121,26.5303,471,0.591627,12782,200,0
dogrib,ws43,cell2_ground,0,19,24814,31.1691,471,0.591627,14527,200,0
dogrib,ws43,cell2_ground,0,15,26031,32.6977,471,0.591627,14966,200,0
dogrib,ws43,cell2_ground,0,14,24522,30.8023,471,0.591627,14562,200,0
dogrib,ws43,cell2_ground,0,16,26139,32.8334,471,0.591627,14846,200,0
dogrib,ws43,cell2_ground,0,24,24944,31.3324,471,0.591627,14394,200,0
dogrib,ws43,cell2_ground,0,23,26006,32.6663,471,0.591627,14866,200,0
dogrib,ws43,cell2_ground,0,22,23870,29.9833,471,0.591627,14296,200,0
dogrib,ws43,cell2_ground,0,25,20995,26.372,471,0.591627,12547,200,0
dogrib,ws43,cell2_ground,0,21,23954,30.0888,471,0.591627,14211,200,0
dogrib,ws43,cell2_ground,0,27,18281,22.9629,471,0.591627,11258,200,0
dogrib,ws43,cell2_ground,0,26,25661,32.233,471,0.591627,14927,200,0
dogrib,ws43,cell2_ground,0,29,17967,22.5685,471,0.591627,11104,200,0
dogrib,ws43,cell2_ground,0,28,19859,24.945,471,0.591627,11854,200,0
dogrib,ws43,cell3_lowonly,0,1,28986,36.4095,471,0.591627,15747,200,0
dogrib,ws43,cell3_lowonly,0,2,29000,36.4271,471,0.591627,15739,200,0
dogrib,ws43,cell3_lowonly,0,4,28751,36.1144,471,0.591627,15519,200,0
dogrib,ws43,cell3_lowonly,0,6,29082,36.5301,471,0.591627,15807,200,0
dogrib,ws43,cell2_ground,0,30,24591,30.8889,471,0.591627,14475,200,0
dogrib,ws43,cell3_lowonly,0,5,29341,36.8555,471,0.591627,16049,200,0
dogrib,ws43,cell3_lowonly,0,8,28902,36.304,471,0.591627,15678,200,0
dogrib,ws43,cell3_lowonly,0,3,28840,36.2262,471,0.591627,15719,200,0
dogrib,ws43,cell3_lowonly,0,7,28939,36.3505,471,0.591627,15791,200,0
dogrib,ws43,cell3_lowonly,0,10,28760,36.1257,471,0.591627,15686,200,0
dogrib,ws43,cell3_lowonly,0,9,29026,36.4598,471,0.591627,15750,200,0
dogrib,ws43,cell3_lowonly,0,14,29188,36.6633,471,0.591627,15967,200,0
dogrib,ws43,cell3_lowonly,0,12,28790,36.1633,471,0.591627,15639,200,0
dogrib,ws43,cell3_lowonly,0,11,28980,36.402,471,0.591627,15823,200,0
dogrib,ws43,cell3_lowonly,0,13,28989,36.4133,471,0.591627,15812,200,0
dogrib,ws43,cell3_lowonly,0,15,29063,36.5063,471,0.591627,15894,200,0
dogrib,ws43,cell3_lowonly,0,17,28693,36.0415,471,0.591627,15498,200,0
dogrib,ws43,cell3_lowonly,0,16,28829,36.2123,471,0.591627,15724,200,0
dogrib,ws43,cell3_lowonly,0,18,28805,36.1822,471,0.591627,15552,200,0
dogrib,ws43,cell3_lowonly,0,19,28747,36.1093,471,0.591627,15691,200,0
dogrib,ws43,cell3_lowonly,0,24,29192,36.6683,471,0.591627,15882,200,0
dogrib,ws43,cell3_lowonly,0,23,29067,36.5113,471,0.591627,15897,200,0
dogrib,ws43,cell4_highonly,0,3,150,0.188416,471,0.591627,110,200,0
dogrib,ws43,cell3_lowonly,0,20,28764,36.1307,471,0.591627,15640,200,0
dogrib,ws43,cell4_highonly,0,4,190,0.23866,471,0.591627,120,200,0
dogrib,ws43,cell3_lowonly,0,21,28771,36.1395,471,0.591627,15697,200,0
dogrib,ws43,cell4_highonly,0,5,172,0.216051,471,0.591627,114,200,0
dogrib,ws43,cell4_highonly,0,6,115,0.144452,471,0.591627,84,200,0
dogrib,ws43,cell4_highonly,0,8,154,0.193441,471,0.591627,104,200,0
dogrib,ws43,cell3_lowonly,0,27,28675,36.0189,471,0.591627,15470,200,0
dogrib,ws43,cell3_lowonly,0,22,28607,35.9335,471,0.591627,15478,200,0
dogrib,ws43,cell3_lowonly,0,28,28925,36.3329,471,0.591627,15631,200,0
dogrib,ws43,cell3_lowonly,0,26,28708,36.0603,471,0.591627,15641,200,0
dogrib,ws43,cell4_highonly,0,9,106,0.133147,471,0.591627,78,200,0
dogrib,ws43,cell4_highonly,0,11,193,0.242429,471,0.591627,139,200,0
dogrib,ws43,cell4_highonly,0,10,72,0.0904398,471,0.591627,52,200,0
dogrib,ws43,cell4_highonly,0,13,63,0.0791348,471,0.591627,48,200,0
dogrib,ws43,cell4_highonly,0,18,105,0.131891,471,0.591627,74,200,0
dogrib,ws43,cell4_highonly,0,19,56,0.070342,471,0.591627,44,200,0
dogrib,ws43,cell4_highonly,0,17,227,0.285136,471,0.591627,142,200,0
dogrib,ws43,cell4_highonly,0,20,62,0.0778787,471,0.591627,45,200,0
dogrib,ws43,cell4_highonly,0,21,81,0.101745,471,0.591627,59,200,0
dogrib,ws43,cell3_lowonly,0,25,28882,36.2789,471,0.591627,15705,200,0
dogrib,ws43,cell4_highonly,0,24,123,0.154501,471,0.591627,93,200,0
dogrib,ws43,cell4_highonly,0,2,27388,34.4023,471,0.591627,14801,200,0
dogrib,ws43,cell4_highonly,0,26,115,0.144452,471,0.591627,80,200,0
dogrib,ws43,cell3_lowonly,0,29,29059,36.5012,471,0.591627,15874,200,0
dogrib,ws43,cell4_highonly,0,27,156,0.195953,471,0.591627,109,200,0
dogrib,ws43,cell4_highonly,0,28,103,0.129379,471,0.591627,76,200,0
dogrib,ws43,cell4_highonly,0,29,193,0.242429,471,0.591627,127,200,0
dogrib,ws43,cell4_highonly,0,7,26703,33.5418,471,0.591627,14755,200,0
dogrib,ws43,cell4_highonly,0,16,27631,34.7075,471,0.591627,14960,200,0
dogrib,ws43,cell3_lowonly,0,30,29201,36.6796,471,0.591627,15975,200,0
dogrib,ws43,cell4_highonly,0,1,27100,34.0405,471,0.591627,14896,200,0
dogrib,ws43,cell4_highonly,0,25,26301,33.0369,471,0.591627,14165,200,0
dogrib,ws43,cell4_highonly,0,14,26762,33.616,471,0.591627,14330,200,0
dogrib,ws43,cell4_highonly,0,12,26355,33.1047,471,0.591627,14332,200,0
dogrib,ws43,cell4_highonly,0,15,27521,34.5693,471,0.591627,14952,200,0
dogrib,ws43,cell4_highonly,0,22,27457,34.489,471,0.591627,14800,200,0
dogrib,ws43,cell5_hilly,0,1,29011,36.4409,471,0.591627,15762,200,0
dogrib,ws43,cell4_highonly,0,23,26887,33.773,471,0.591627,14703,200,0
dogrib,ws43,cell5_hilly,0,2,28915,36.3204,471,0.591627,15677,200,0
dogrib,ws43,cell4_highonly,0,30,26500,33.2869,471,0.591627,14648,200,0
dogrib,ws43,cell5_hilly,0,3,28768,36.1357,471,0.591627,15664,200,0
dogrib,ws43,cell5_hilly,0,5,29319,36.8278,471,0.591627,16054,200,0
dogrib,ws43,cell5_hilly,0,6,29061,36.5038,471,0.591627,15877,200,0
dogrib,ws43,cell5_hilly,0,4,28815,36.1947,471,0.591627,15555,200,0
dogrib,ws43,cell5_hilly,0,11,28940,36.3518,471,0.591627,15730,200,0
dogrib,ws43,cell5_hilly,0,8,28886,36.2839,471,0.591627,15780,200,0
dogrib,ws43,cell5_hilly,0,7,28984,36.407,471,0.591627,15694,200,0
dogrib,ws43,cell5_hilly,0,12,28808,36.186,471,0.591627,15701,200,0
dogrib,ws43,cell5_hilly,0,9,28985,36.4083,471,0.591627,15650,200,0
dogrib,ws43,cell5_hilly,0,10,28865,36.2576,471,0.591627,15692,200,0
dogrib,ws43,cell5_hilly,0,13,29083,36.5314,471,0.591627,15898,200,0
dogrib,ws43,cell5_hilly,0,14,29109,36.564,471,0.591627,15880,200,0
dogrib,ws43,cell5_hilly,0,16,28868,36.2613,471,0.591627,15691,200,0
dogrib,ws43,cell5_hilly,0,18,28796,36.1709,471,0.591627,15664,200,0
dogrib,ws43,cell5_hilly,0,15,29234,36.7211,471,0.591627,15910,200,0
dogrib,ws43,cell5_hilly,0,20,28661,36.0013,471,0.591627,15646,200,0
dogrib,ws43,cell5_hilly,0,21,28712,36.0654,471,0.591627,15597,200,0
dogrib,ws43,cell5_hilly,0,23,29165,36.6344,471,0.591627,15907,200,0
dogrib,ws43,cell5_hilly,0,17,28600,35.9247,471,0.591627,15559,200,0
dogrib,ws43,cell5_hilly,0,19,28830,36.2136,471,0.591627,15739,200,0
dogrib,ws43,cell5_hilly,0,25,28881,36.2776,471,0.591627,15774,200,0
dogrib,ws43,cell5_hilly,0,22,28487,35.7827,471,0.591627,15441,200,0
dogrib,ws43,cell5_hilly,0,26,28726,36.083,471,0.591627,15523,200,0
dogrib,ws43,cell5_hilly,0,27,28621,35.9511,471,0.591627,15544,200,0
dogrib,ws43,cell5_hilly,0,24,29261,36.755,471,0.591627,15926,200,0
dogrib,ws43,cell5_hilly,0,28,28962,36.3794,471,0.591627,15698,200,0
dogrib,ws43,cell6_barriers,0,1,28986,36.4095,471,0.591627,15747,200,0
dogrib,ws43,cell5_hilly,0,30,29143,36.6067,471,0.591627,15898,200,0
dogrib,ws43,cell6_barriers,0,2,29000,36.4271,471,0.591627,15739,200,0
dogrib,ws43,cell6_barriers,0,4,28751,36.1144,471,0.591627,15519,200,0
dogrib,ws43,cell5_hilly,0,29,29018,36.4497,471,0.591627,15834,200,0
dogrib,ws43,cell6_barriers,0,3,28840,36.2262,471,0.591627,15719,200,0
dogrib,ws43,cell6_barriers,0,6,29082,36.5301,471,0.591627,15807,200,0
dogrib,ws43,cell6_barriers,0,5,29341,36.8555,471,0.591627,16049,200,0
dogrib,ws43,cell6_barriers,0,11,28980,36.402,471,0.591627,15823,200,0
dogrib,ws43,cell6_barriers,0,12,28790,36.1633,471,0.591627,15639,200,0
dogrib,ws43,cell6_barriers,0,8,28902,36.304,471,0.591627,15678,200,0
dogrib,ws43,cell6_barriers,0,13,28989,36.4133,471,0.591627,15812,200,0
dogrib,ws43,cell6_barriers,0,7,28939,36.3505,471,0.591627,15791,200,0
dogrib,ws43,cell6_barriers,0,9,29026,36.4598,471,0.591627,15750,200,0
dogrib,ws43,cell6_barriers,0,14,29188,36.6633,471,0.591627,15967,200,0
dogrib,ws43,cell6_barriers,0,10,28760,36.1257,471,0.591627,15686,200,0
dogrib,ws43,cell6_barriers,0,15,29063,36.5063,471,0.591627,15894,200,0
dogrib,ws43,cell6_barriers,0,17,28693,36.0415,471,0.591627,15498,200,0
dogrib,ws43,cell6_barriers,0,19,28747,36.1093,471,0.591627,15691,200,0
dogrib,ws43,cell6_barriers,0,22,28607,35.9335,471,0.591627,15478,200,0
dogrib,ws43,cell6_barriers,0,23,29067,36.5113,471,0.591627,15897,200,0
dogrib,ws43,cell6_barriers,0,16,28829,36.2123,471,0.591627,15724,200,0
dogrib,ws43,cell6_barriers,0,18,28805,36.1822,471,0.591627,15552,200,0
dogrib,ws43,cell6_barriers,0,20,28764,36.1307,471,0.591627,15640,200,0
dogrib,ws43,cell6_barriers,0,25,28882,36.2789,471,0.591627,15705,200,0
dogrib,ws43,cell6_barriers,0,21,28771,36.1395,471,0.591627,15697,200,0
dogrib,ws43,cell6_barriers,0,24,29192,36.6683,471,0.591627,15882,200,0
dogrib,ws43,cell6_barriers,0,26,28708,36.0603,471,0.591627,15641,200,0
dogrib,ws43,cell6_barriers,0,28,28925,36.3329,471,0.591627,15631,200,0
dogrib,ws43,cell6_barriers,0,29,29059,36.5012,471,0.591627,15874,200,0
dogrib,ws43,cell6_barriers,0,30,29201,36.6796,471,0.591627,15975,200,0
dogrib,ws43,cell2_ground,2,10,8765,11.0098,471,0.591627,4524,200,0
dogrib,ws43,cell2_ground,2,1,27116,34.0606,471,0.591627,14923,200,0
dogrib,ws43,cell6_barriers,0,27,28675,36.0189,471,0.591627,15470,200,0
dogrib,ws43,cell2_ground,2,5,18534,23.2807,471,0.591627,10133,200,0
dogrib,ws43,cell2_ground,2,6,17323,21.7596,471,0.591627,10714,200,0
dogrib,ws43,cell2_ground,2,4,25109,31.5396,471,0.591627,14062,200,0
dogrib,ws43,cell2_ground,2,2,24587,30.8839,471,0.591627,13539,200,0
dogrib,ws43,cell2_ground,2,3,25778,32.3799,471,0.591627,14251,200,0
dogrib,ws43,cell2_ground,2,19,757,0.950874,471,0.591627,310,200,0
dogrib,ws43,cell2_ground,2,13,21159,26.578,471,0.591627,11910,200,0
dogrib,ws43,cell2_ground,2,7,23368,29.3527,471,0.591627,13457,200,0
dogrib,ws43,cell2_ground,2,8,27001,33.9162,471,0.591627,15165,200,0
dogrib,ws43,cell2_ground,2,11,21610,27.1445,471,0.591627,12548,200,0
dogrib,ws43,cell2_ground,2,15,11811,14.8359,471,0.591627,6607,200,0
dogrib,ws43,cell2_ground,2,9,22930,28.8026,471,0.591627,12662,200,0
dogrib,ws43,cell2_ground,2,16,16576,20.8212,471,0.591627,9615,200,0
dogrib,ws43,cell2_ground,2,18,18053,22.6765,471,0.591627,11041,200,0
dogrib,ws43,cell2_ground,2,12,25999,32.6575,471,0.591627,14140,200,0
dogrib,ws43,cell2_ground,2,20,19663,24.6988,471,0.591627,11827,200,0
dogrib,ws43,cell2_ground,2,17,24059,30.2207,471,0.591627,13388,200,0
dogrib,ws43,cell2_ground,2,14,26493,33.2781,471,0.591627,14942,200,0
Arrowhead,ws10,none,0,1,8554,3.22141,0,0.0,2980,200,0
Arrowhead,ws10,none,0,2,8542,3.21689,0,0.0,2997,200,0
Arrowhead,ws10,none,0,3,8537,3.21501,0,0.0,2939,200,0
Arrowhead,ws10,none,0,4,8505,3.20296,0,0.0,2932,200,0
Arrowhead,ws10,none,0,5,8576,3.22969,0,0.0,2982,200,0
Arrowhead,ws10,none,0,6,8577,3.23007,0,0.0,2960,200,0
Arrowhead,ws10,none,0,7,8555,3.22179,0,0.0,2962,200,0
Arrowhead,ws10,none,0,8,8528,3.21162,0,0.0,2978,200,0
Arrowhead,ws10,none,0,9,8413,3.16831,0,0.0,2903,200,0
Arrowhead,ws10,none,0,10,8643,3.25493,0,0.0,3003,200,0
Arrowhead,ws10,none,0,11,8542,3.21689,0,0.0,2997,200,0
Arrowhead,ws10,none,0,12,8552,3.22066,0,0.0,2970,200,0
Arrowhead,ws10,none,0,13,8609,3.24212,0,0.0,2972,200,0
Arrowhead,ws10,none,0,14,8581,3.23158,0,0.0,2978,200,0
Arrowhead,ws10,none,0,15,8558,3.22292,0,0.0,3030,200,0
Arrowhead,ws10,none,0,16,8562,3.22442,0,0.0,2958,200,0
Arrowhead,ws10,none,0,17,8521,3.20898,0,0.0,2939,200,0
Arrowhead,ws10,none,0,18,8509,3.20446,0,0.0,2950,200,0
Arrowhead,ws10,none,0,19,8643,3.25493,0,0.0,3003,200,0
Arrowhead,ws10,none,0,20,8579,3.23082,0,0.0,2962,200,0
Arrowhead,ws10,none,0,21,8499,3.2007,0,0.0,2959,200,0
Arrowhead,ws10,none,0,22,8594,3.23647,0,0.0,2947,200,0
Arrowhead,ws10,none,0,23,8558,3.22292,0,0.0,3030,200,0
Arrowhead,ws10,none,0,24,8583,3.23233,0,0.0,2989,200,0
Arrowhead,ws10,none,0,25,8528,3.21162,0,0.0,2978,200,0
Arrowhead,ws10,none,0,26,8549,3.21953,0,0.0,2940,200,0
Arrowhead,ws10,none,0,27,8521,3.20898,0,0.0,2939,200,0
Arrowhead,ws10,none,0,28,8413,3.16831,0,0.0,2903,200,0
Arrowhead,ws10,none,0,29,8562,3.22442,0,0.0,2945,200,0
Arrowhead,ws10,none,0,30,8581,3.23158,0,0.0,2978,200,0
dogrib,ws43,cell2_ground,2,21,24526,30.8073,471,0.591627,13690,200,0
Arrowhead,ws10,random,0,1,8518,3.20785,471,0.177377,2972,200,0
Arrowhead,ws10,random,0,2,8542,3.21689,471,0.177377,2997,200,0
