quadrant,ignition_cell,wind_speed,wind_dir,strategy,min_dist,seed,cells_burned,burn_pct,cells_treated,treat_pct,peak_burning,fire_periods,returncode
centre,39795,ws10,270,open_anchor,2,1,25659,32.2305,471,0.591627,15698,200,0
centre,39795,ws10,270,open_anchor,2,3,26304,33.0407,471,0.591627,16341,200,0
centre,39795,ws10,270,cell1_baseline,0,4,25494,32.0232,471,0.591627,15729,200,0
centre,39795,ws10,270,open_anchor,2,5,25987,32.6425,471,0.591627,16133,200,0
centre,39795,ws10,270,cell1_baseline,0,5,26147,32.8435,471,0.591627,16521,200,0
centre,39795,ws10,270,cell1_baseline,2,2,25969,32.6199,471,0.591627,15989,200,0
centre,39795,ws10,270,open_anchor,2,2,31827,39.9781,471,0.591627,19445,200,0
centre,39795,ws10,270,cell1_baseline,2,1,29493,37.0464,471,0.591627,17915,200,0
centre,39795,ws10,270,open_anchor,2,4,32309,40.5836,471,0.591627,19758,200,0
centre,39795,ws10,270,cell1_baseline,2,4,33357,41.9,471,0.591627,20192,200,0
centre,39795,ws10,270,cell2_ground,0,3,26045,32.7153,471,0.591627,16146,200,0
centre,39795,ws10,270,cell1_baseline,2,5,30542,38.364,471,0.591627,18509,200,0
centre,39795,ws10,270,cell2_ground,2,3,23132,29.0563,471,0.591627,14313,200,0
centre,39795,ws10,270,cell2_ground,2,2,26821,33.6901,471,0.591627,16604,200,0
centre,39795,ws10,270,cell2_ground,0,1,35568,44.6772,471,0.591627,21790,200,0
centre,39795,ws10,270,cell2_ground,0,5,30335,38.104,471,0.591627,18893,200,0
centre,39795,ws10,270,cell2_ground,2,1,35943,45.1483,471,0.591627,21490,200,0
centre,39795,ws10,270,cell2_ground,0,4,33652,42.2705,471,0.591627,20595,200,0
centre,39795,ws10,270,cell2_ground,0,2,34955,43.9072,471,0.591627,21202,200,0
centre,39795,ws10,270,cell4_highonly,0,1,32,0.0401955,471,0.591627,24,200,0
centre,39795,ws10,270,cell4_highonly,0,2,24,0.0301466,471,0.591627,18,200,0
centre,39795,ws10,270,cell4_highonly,0,3,31,0.0389393,471,0.591627,24,200,0
centre,39795,ws10,270,cell4_highonly,0,4,36,0.0452199,471,0.591627,27,200,0
centre,39795,ws10,270,cell4_highonly,0,5,49,0.0615493,471,0.591627,39,200,0
centre,39795,ws10,270,cell4_highonly,2,1,82,0.103001,471,0.591627,37,200,0
centre,39795,ws10,270,cell4_highonly,2,2,73,0.0916959,471,0.591627,31,200,0
centre,39795,ws10,270,cell4_highonly,2,3,76,0.0954642,471,0.591627,32,200,0
centre,39795,ws10,270,cell4_highonly,2,4,143,0.179623,471,0.591627,70,200,0
centre,39795,ws10,270,cell4_highonly,2,5,226,0.28388,471,0.591627,116,200,0
centre,39795,ws10,270,cell2_ground,2,4,35691,44.8317,471,0.591627,21497,200,0
centre,39795,ws10,270,cell3_lowonly,0,1,37149,46.6632,471,0.591627,22230,200,0
centre,39795,ws10,270,cell3_lowonly,0,2,36883,46.329,471,0.591627,21993,200,0
centre,39795,ws10,270,cell2_ground,2,5,36800,46.2248,471,0.591627,21962,200,0
centre,39795,ws10,270,cell3_lowonly,0,4,37664,47.31,471,0.591627,22461,200,0
centre,39795,ws10,270,cell3_lowonly,2,1,37233,46.7687,471,0.591627,22203,200,0
centre,39795,ws10,270,cell3_lowonly,0,5,37756,47.4256,471,0.591627,22460,200,0
centre,39795,ws10,270,cell3_lowonly,0,3,37371,46.942,471,0.591627,22263,200,0
centre,39795,ws10,270,cell3_lowonly,2,2,37027,46.5099,471,0.591627,22120,200,0
centre,39795,ws10,270,cell3_lowonly,2,3,37360,46.9282,471,0.591627,22305,200,0
centre,39795,ws10,270,cell3_lowonly,2,4,37958,47.6793,471,0.591627,22598,200,0
centre,39795,ws10,270,cell3_lowonly,2,5,37777,47.452,471,0.591627,22513,200,0
centre,39795,ws10,270,cell5_hilly,0,1,37211,46.741,471,0.591627,22261,200,0
centre,39795,ws10,270,cell5_hilly,2,2,36958,46.4232,471,0.591627,22047,200,0
centre,39795,ws10,270,cell5_hilly,0,2,36957,46.422,471,0.591627,22071,200,0
centre,39795,ws10,270,cell5_hilly,0,4,37909,47.6178,471,0.591627,22696,200,0
centre,39795,ws10,270,cell5_hilly,0,3,37360,46.9282,471,0.591627,22306,200,0
centre,39795,ws10,270,cell5_hilly,2,1,37200,46.7272,471,0.591627,22203,200,0
centre,39795,ws10,270,cell5_hilly,0,5,37824,47.511,471,0.591627,22631,200,0
centre,39795,ws25,0,none,0,1,21460,26.9561,0,0.0,10804,200,0
centre,39795,ws25,0,none,0,2,21309,26.7664,0,0.0,10639,200,0
centre,39795,ws25,0,none,0,3,21017,26.3996,0,0.0,10482,200,0
centre,39795,ws25,0,none,0,4,20974,26.3456,0,0.0,10406,200,0
centre,39795,ws25,0,none,0,5,21771,27.3467,0,0.0,10927,200,0
centre,39795,ws25,0,random,0,1,21286,26.7375,471,0.591627,10631,200,0
centre,39795,ws25,0,random,0,2,19999,25.1209,471,0.591627,9742,200,0
centre,39795,ws25,0,random,0,3,20217,25.3947,471,0.591627,9904,200,0
centre,39795,ws25,0,random,0,4,20845,26.1836,471,0.591627,10247,200,0
centre,39795,ws25,0,random,0,5,20493,25.7414,471,0.591627,10042,200,0
centre,39795,ws10,270,cell5_hilly,2,3,37363,46.932,471,0.591627,22334,200,0
centre,39795,ws25,0,random,2,2,20030,25.1598,471,0.591627,9764,200,0
centre,39795,ws25,0,random,2,1,21281,26.7312,471,0.591627,10625,200,0
centre,39795,ws25,0,random,2,3,20274,25.4663,471,0.591627,9985,200,0
centre,39795,ws25,0,random,2,4,20845,26.1836,471,0.591627,10294,200,0
centre,39795,ws25,0,random,2,5,20497,25.7464,471,0.591627,10052,200,0
centre,39795,ws10,270,cell5_hilly,2,4,37911,47.6203,471,0.591627,22617,200,0
centre,39795,ws25,0,proximity,0,2,263,0.330356,471,0.591627,201,200,0
centre,39795,ws10,270,cell5_hilly,2,5,37845,47.5374,471,0.591627,22652,200,0
centre,39795,ws10,270,cell6_barriers,0,1,37149,46.6632,471,0.591627,22230,200,0
centre,39795,ws25,0,proximity,0,4,7533,9.46226,471,0.591627,4343,200,0
centre,39795,ws25,0,proximity,0,3,6852,8.60685,471,0.591627,4295,200,0
centre,39795,ws25,0,proximity,0,1,9899,12.4342,471,0.591627,5890,200,0
centre,39795,ws25,0,proximity,2,1,9723,12.2131,471,0.591627,5191,200,0
centre,39795,ws25,0,proximity,0,5,11456,14.39,471,0.591627,6539,200,0
centre,39795,ws25,0,proximity,2,2,4928,6.1901,471,0.591627,2826,200,0
centre,39795,ws25,0,proximity,2,5,125,0.157013,471,0.591627,55,200,0
centre,39795,ws10,270,cell6_barriers,0,3,37371,46.942,471,0.591627,22263,200,0
centre,39795,ws25,0,open_anchor,0,3,40,0.0502443,471,0.591627,31,200,0
centre,39795,ws25,0,open_anchor,0,2,83,0.104257,471,0.591627,57,200,0
centre,39795,ws25,0,open_anchor,0,1,135,0.169575,471,0.591627,104,200,0
centre,39795,ws25,0,open_anchor,0,5,52,0.0653176,471,0.591627,36,200,0
centre,39795,ws25,0,open_anchor,0,4,30,0.0376832,471,0.591627,25,200,0
centre,39795,ws25,0,open_anchor,2,3,196,0.246197,471,0.591627,63,200,0
centre,39795,ws25,0,proximity,2,3,6024,7.56679,471,0.591627,3408,200,0
centre,39795,ws10,270,cell6_barriers,0,2,36963,46.4295,471,0.591627,22007,200,0
centre,39795,ws25,0,cell1_baseline,0,1,67,0.0841592,471,0.591627,54,200,0
centre,39795,ws10,270,cell6_barriers,0,5,37756,47.4256,471,0.591627,22460,200,0
centre,39795,ws25,0,open_anchor,2,5,7974,10.0162,471,0.591627,3681,200,0
centre,39795,ws25,0,cell1_baseline,0,4,44,0.0552687,471,0.591627,37,200,0
centre,39795,ws10,270,cell6_barriers,0,4,37664,47.31,471,0.591627,22461,200,0
centre,39795,ws25,0,cell1_baseline,0,5,44,0.0552687,471,0.591627,34,200,0
centre,39795,ws25,0,cell1_baseline,2,3,179,0.224843,471,0.591627,75,200,0
centre,39795,ws25,0,proximity,2,4,11040,13.8674,471,0.591627,5985,200,0
centre,39795,ws10,270,cell6_barriers,2,2,37027,46.5099,471,0.591627,22120,200,0
centre,39795,ws10,270,cell6_barriers,2,1,37233,46.7687,471,0.591627,22203,200,0
centre,39795,ws25,0,open_anchor,2,1,11780,14.7969,471,0.591627,6384,200,0
centre,39795,ws25,0,open_anchor,2,4,13413,16.8482,471,0.591627,7184,200,0
centre,39795,ws25,0,open_anchor,2,2,13526,16.9901,471,0.591627,6900,200,0
centre,39795,ws25,0,cell2_ground,0,3,45,0.0565249,471,0.591627,34,200,0
centre,39795,ws25,0,cell1_baseline,0,2,9293,11.673,471,0.591627,5268,200,0
centre,39795,ws25,0,cell2_ground,0,4,37,0.046476,471,0.591627,30,200,0
centre,39795,ws25,0,cell1_baseline,2,2,6039,7.58564,471,0.591627,3142,200,0
centre,39795,ws25,0,cell1_baseline,2,1,7635,9.59038,471,0.591627,4029,200,0
centre,39795,ws10,270,cell6_barriers,2,3,37360,46.9282,471,0.591627,22305,200,0
centre,39795,ws10,270,cell6_barriers,2,5,37777,47.452,471,0.591627,22513,200,0
centre,39795,ws25,0,cell1_baseline,2,5,9878,12.4078,471,0.591627,5155,200,0
centre,39795,ws25,0,cell2_ground,2,3,6379,8.01271,471,0.591627,3201,200,0
centre,39795,ws25,0,cell1_baseline,0,3,14307,17.9711,471,0.591627,7983,200,0
centre,39795,ws10,270,cell6_barriers,2,4,37958,47.6793,471,0.591627,22598,200,0
centre,39795,ws25,0,cell2_ground,0,1,10898,13.6891,471,0.591627,6057,200,0
centre,39795,ws25,0,cell2_ground,0,2,11407,14.3284,471,0.591627,6258,200,0
centre,39795,ws25,0,cell1_baseline,2,4,14283,17.941,471,0.591627,7408,200,0
centre,39795,ws25,0,cell2_ground,2,4,9847,12.3689,471,0.591627,4887,200,0
centre,39795,ws25,0,cell2_ground,2,5,10277,12.909,471,0.591627,5484,200,0
centre,39795,ws25,0,cell2_ground,2,1,14057,17.6571,471,0.591627,7224,200,0
centre,39795,ws25,0,cell2_ground,2,2,14748,18.5251,471,0.591627,7473,200,0
centre,39795,ws25,0,cell4_highonly,0,2,39,0.0489882,471,0.591627,31,200,0
centre,39795,ws25,0,cell4_highonly,0,4,29,0.0364271,471,0.591627,24,200,0
centre,39795,ws25,0,cell4_highonly,0,5,44,0.0552687,471,0.591627,32,200,0
centre,39795,ws25,0,cell2_ground,0,5,19684,24.7252,471,0.591627,10483,200,0
centre,39795,ws25,0,cell4_highonly,2,1,122,0.153245,471,0.591627,55,200,0
centre,39795,ws25,0,cell4_highonly,2,2,184,0.231124,471,0.591627,70,200,0
centre,39795,ws25,0,cell4_highonly,2,3,144,0.18088,471,0.591627,53,200,0
centre,39795,ws25,0,cell4_highonly,2,4,104,0.130635,471,0.591627,42,200,0
centre,39795,ws25,0,cell4_highonly,2,5,119,0.149477,471,0.591627,48,200,0
centre,39795,ws25,0,cell3_lowonly,0,4,20769,26.0881,471,0.591627,10247,200,0
centre,39795,ws25,0,cell3_lowonly,0,1,21323,26.784,471,0.591627,10699,200,0
centre,39795,ws25,0,cell3_lowonly,0,2,21199,26.6282,471,0.591627,10617,200,0
centre,39795,ws25,0,cell3_lowonly,0,3,20858,26.1999,471,0.591627,10386,200,0
centre,39795,ws25,0,cell3_lowonly,2,4,20845,26.1836,471,0.591627,10306,200,0
centre,39795,ws25,0,cell3_lowonly,0,5,21445,26.9372,471,0.591627,10687,200,0
centre,39795,ws25,0,cell4_highonly,0,1,20465,25.7062,471,0.591627,10308,200,0
centre,39795,ws25,0,cell3_lowonly,2,2,21172,26.5943,471,0.591627,10493,200,0
centre,39795,ws25,0,cell3_lowonly,2,3,20888,26.2376,471,0.591627,10387,200,0
centre,39795,ws25,0,cell3_lowonly,2,1,21356,26.8254,471,0.591627,10675,200,0
centre,39795,ws25,0,cell4_highonly,0,3,20183,25.352,471,0.591627,9901,200,0
centre,39795,ws25,0,cell3_lowonly,2,5,21618,27.1545,471,0.591627,10825,200,0
centre,39795,ws25,0,cell5_hilly,0,2,21163,26.583,471,0.591627,10580,200,0
centre,39795,ws25,0,cell5_hilly,0,1,21319,26.779,471,0.591627,10664,200,0
centre,39795,ws25,0,cell5_hilly,2,3,20880,26.2275,471,0.591627,10362,200,0
centre,39795,ws25,0,cell5_hilly,0,4,20741,26.0529,471,0.591627,10247,200,0
centre,39795,ws25,0,cell5_hilly,0,3,20878,26.225,471,0.591627,10399,200,0
centre,39795,ws25,0,cell5_hilly,2,1,21269,26.7162,471,0.591627,10618,200,0
centre,39795,ws25,0,cell5_hilly,2,2,21165,26.5855,471,0.591627,10550,200,0
centre,39795,ws25,90,none,0,1,22362,28.0891,0,0.0,11105,200,0
centre,39795,ws25,90,none,0,2,22265,27.9672,0,0.0,11163,200,0
centre,39795,ws25,90,none,0,3,22198,27.8831,0,0.0,11065,200,0
centre,39795,ws25,90,none,0,4,22622,28.4157,0,0.0,11318,200,0
centre,39795,ws25,90,none,0,5,22584,28.3679,0,0.0,11241,200,0
centre,39795,ws25,90,random,0,1,22160,27.8353,471,0.591627,10942,200,0
centre,39795,ws25,0,cell5_hilly,2,4,20756,26.0718,471,0.591627,10257,200,0
centre,39795,ws25,90,random,0,3,21130,26.5416,471,0.591627,10411,200,0
centre,39795,ws25,90,random,0,2,22170,27.8479,471,0.591627,11061,200,0
centre,39795,ws25,90,random,0,4,22432,28.177,471,0.591627,11209,200,0
centre,39795,ws25,90,random,0,5,22501,28.2637,471,0.591627,11182,200,0
centre,39795,ws25,90,random,2,1,22162,27.8379,471,0.591627,10970,200,0
centre,39795,ws25,0,cell5_hilly,0,5,21565,27.088,471,0.591627,10753,200,0
centre,39795,ws25,90,random,2,2,22136,27.8052,471,0.591627,11054,200,0
centre,39795,ws25,90,random,2,3,21224,26.6596,471,0.591627,10410,200,0
centre,39795,ws25,90,random,2,4,22402,28.1393,471,0.591627,11187,200,0
centre,39795,ws25,90,random,2,5,22486,28.2448,471,0.591627,11186,200,0
centre,39795,ws25,0,cell6_barriers,0,4,20769,26.0881,471,0.591627,10247,200,0
centre,39795,ws25,0,cell6_barriers,0,3,20858,26.1999,471,0.591627,10386,200,0
centre,39795,ws25,0,cell5_hilly,2,5,21612,27.147,471,0.591627,10777,200,0
centre,39795,ws25,90,proximity,0,4,57,0.0715981,471,0.591627,40,200,0
centre,39795,ws25,90,proximity,0,2,945,1.18702,471,0.591627,640,200,0
centre,39795,ws25,90,proximity,0,1,935,1.17446,471,0.591627,644,200,0
centre,39795,ws25,0,cell6_barriers,0,2,21199,26.6282,471,0.591627,10617,200,0
centre,39795,ws25,0,cell6_barriers,0,1,21323,26.784,471,0.591627,10699,200,0
centre,39795,ws25,90,proximity,2,4,98,0.123099,471,0.591627,41,200,0
centre,39795,ws25,90,proximity,0,3,1212,1.5224,471,0.591627,835,200,0
centre,39795,ws25,90,open_anchor,0,2,679,0.852897,471,0.591627,444,200,0
centre,39795,ws25,90,proximity,2,1,1395,1.75227,471,0.591627,779,200,0
centre,39795,ws25,90,proximity,2,2,2895,3.63643,471,0.591627,1605,200,0
centre,39795,ws25,90,open_anchor,0,1,1199,1.50607,471,0.591627,791,200,0
centre,39795,ws25,90,proximity,0,5,8568,10.7623,471,0.591627,5110,200,0
centre,39795,ws25,90,proximity,2,3,7082,8.89576,471,0.591627,4011,200,0
centre,39795,ws25,0,cell6_barriers,2,2,21172,26.5943,471,0.591627,10493,200,0
centre,39795,ws25,0,cell6_barriers,0,5,21541,27.0578,471,0.591627,10753,200,0
centre,39795,ws25,0,cell6_barriers,2,1,21356,26.8254,471,0.591627,10675,200,0
centre,39795,ws25,90,open_anchor,0,3,5874,7.37838,471,0.591627,3685,200,0
centre,39795,ws25,90,open_anchor,0,4,6275,7.88208,471,0.591627,3667,200,0
centre,39795,ws25,90,proximity,2,5,9204,11.5612,471,0.591627,5186,200,0
centre,39795,ws25,0,cell6_barriers,2,3,20888,26.2376,471,0.591627,10387,200,0
centre,39795,ws25,90,cell1_baseline,0,1,1097,1.37795,471,0.591627,707,200,0
centre,39795,ws25,90,cell1_baseline,0,2,1060,1.33147,471,0.591627,737,200,0
centre,39795,ws25,90,open_anchor,2,1,13019,16.3533,471,0.591627,7345,200,0
centre,39795,ws25,90,open_anchor,0,5,12134,15.2416,471,0.591627,7157,200,0
centre,39795,ws25,90,cell1_baseline,2,4,1312,1.64801,471,0.591627,683,200,0
centre,39795,ws25,0,cell6_barriers,2,4,20845,26.1836,471,0.591627,10306,200,0
centre,39795,ws25,90,open_anchor,2,4,13994,17.578,471,0.591627,7548,200,0
centre,39795,ws25,90,cell1_baseline,0,5,5089,6.39233,471,0.591627,3283,200,0
centre,39795,ws25,90,open_anchor,2,2,11973,15.0394,471,0.591627,6808,200,0
centre,39795,ws25,90,cell1_baseline,0,3,8824,11.0839,471,0.591627,5202,200,0
centre,39795,ws25,90,cell1_baseline,2,1,7173,9.01006,471,0.591627,3940,200,0
centre,39795,ws25,0,cell6_barriers,2,5,21618,27.1545,471,0.591627,10825,200,0
centre,39795,ws25,90,open_anchor,2,3,15706,19.7284,471,0.591627,8421,200,0
centre,39795,ws25,90,open_anchor,2,5,13655,17.1522,471,0.591627,7826,200,0
centre,39795,ws25,90,cell2_ground,0,3,1954,2.45443,471,0.591627,1221,200,0
centre,39795,ws25,90,cell1_baseline,2,3,7134,8.96107,471,0.591627,3974,200,0
centre,39795,ws25,90,cell2_ground,0,1,1844,2.31626,471,0.591627,1023,200,0
centre,39795,ws25,90,cell1_baseline,0,4,14751,18.5288,471,0.591627,8257,200,0
centre,39795,ws25,90,cell2_ground,0,2,5935,7.455,471,0.591627,3528,200,0
centre,39795,ws25,90,cell1_baseline,2,2,12672,15.9174,471,0.591627,7521,200,0
centre,39795,ws25,90,cell1_baseline,2,5,10966,13.7745,471,0.591627,6287,200,0
centre,39795,ws25,90,cell2_ground,2,1,10428,13.0987,471,0.591627,4838,200,0
centre,39795,ws25,90,cell2_ground,2,2,11532,14.4854,471,0.591627,6419,200,0
centre,39795,ws25,90,cell2_ground,0,5,13721,17.2351,471,0.591627,7310,200,0
centre,39795,ws25,90,cell2_ground,0,4,13210,16.5932,471,0.591627,7141,200,0
centre,39795,ws25,90,cell2_ground,2,3,10428,13.0987,471,0.591627,5714,200,0
centre,39795,ws25,90,cell4_highonly,0,1,52,0.0653176,471,0.591627,38,200,0
centre,39795,ws25,90,cell4_highonly,0,2,41,0.0515004,471,0.591627,32,200,0
centre,39795,ws25,90,cell4_highonly,0,3,36,0.0452199,471,0.591627,27,200,0
centre,39795,ws25,90,cell2_ground,2,5,12803,16.0819,471,0.591627,6802,200,0
centre,39795,ws25,90,cell4_highonly,0,4,33,0.0414516,471,0.591627,26,200,0
centre,39795,ws25,90,cell2_ground,2,4,14452,18.1533,471,0.591627,7357,200,0
centre,39795,ws25,90,cell4_highonly,0,5,31,0.0389393,471,0.591627,26,200,0
centre,39795,ws25,90,cell4_highonly,2,3,101,0.126867,471,0.591627,46,200,0
centre,39795,ws25,90,cell4_highonly,2,4,148,0.185904,471,0.591627,53,200,0
centre,39795,ws25,90,cell4_highonly,2,2,4492,5.64244,471,0.591627,1425,200,0
centre,39795,ws25,90,cell4_highonly,2,5,4210,5.28821,471,0.591627,1331,200,0
centre,39795,ws25,90,cell4_highonly,2,1,6012,7.55172,471,0.591627,2041,200,0
centre,39795,ws25,90,cell3_lowonly,0,4,22325,28.0426,471,0.591627,11138,200,0
centre,39795,ws25,90,cell3_lowonly,0,1,22148,27.8203,471,0.591627,11101,200,0
centre,39795,ws25,90,cell3_lowonly,0,2,22082,27.7374,471,0.591627,10935,200,0
centre,39795,ws25,90,cell3_lowonly,0,3,21977,27.6055,471,0.591627,10961,200,0
centre,39795,ws25,90,cell3_lowonly,0,5,22354,28.079,471,0.591627,11086,200,0
centre,39795,ws25,90,cell3_lowonly,2,2,22170,27.8479,471,0.591627,11035,200,0
centre,39795,ws25,90,cell3_lowonly,2,4,22448,28.1971,471,0.591627,11225,200,0
centre,39795,ws25,90,cell3_lowonly,2,1,22192,27.8755,471,0.591627,11030,200,0
centre,39795,ws25,90,cell3_lowonly,2,3,22032,27.6746,471,0.591627,10922,200,0
centre,39795,ws25,90,cell3_lowonly,2,5,22413,28.1531,471,0.591627,11125,200,0
centre,39795,ws25,90,cell5_hilly,0,1,22227,27.9195,471,0.591627,11028,200,0
centre,39795,ws25,90,cell5_hilly,0,3,22099,27.7587,471,0.591627,10935,200,0
centre,39795,ws25,90,cell5_hilly,0,2,22125,27.7914,471,0.591627,11046,200,0
centre,39795,ws25,90,cell5_hilly,0,4,22399,28.1356,471,0.591627,11159,200,0
centre,39795,ws25,90,cell6_barriers,0,2,22082,27.7374,471,0.591627,10935,200,0
centre,39795,ws25,90,cell5_hilly,2,4,22443,28.1908,471,0.591627,11199,200,0
centre,39795,ws25,90,cell5_hilly,0,5,22481,28.2386,471,0.591627,11169,200,0
centre,39795,ws25,90,cell5_hilly,2,2,22155,27.8291,471,0.591627,11051,200,0
centre,39795,ws25,180,none,0,1,20477,25.7213,0,0.0,10795,200,0
centre,39795,ws25,180,none,0,2,20568,25.8356,0,0.0,10852,200,0
centre,39795,ws25,90,cell6_barriers,0,4,22325,28.0426,471,0.591627,11138,200,0
centre,39795,ws25,90,cell5_hilly,2,1,22270,27.9735,471,0.591627,11080,200,0
centre,39795,ws25,180,none,0,3,20876,26.2225,0,0.0,11127,200,0
centre,39795,ws25,90,cell6_barriers,0,3,21977,27.6055,471,0.591627,10961,200,0
centre,39795,ws25,180,none,0,4,21104,26.5089,0,0.0,11192,200,0
centre,39795,ws25,180,none,0,5,20599,25.8746,0,0.0,10781,200,0
centre,39795,ws25,90,cell5_hilly,2,5,22463,28.216,471,0.591627,11179,200,0
centre,39795,ws25,90,cell5_hilly,2,3,22081,27.7361,471,0.591627,10937,200,0
centre,39795,ws25,180,random,0,2,20463,25.7037,471,0.591627,10813,200,0
centre,39795,ws25,180,random,0,1,20408,25.6346,471,0.591627,10754,200,0
centre,39795,ws25,180,random,0,3,20329,25.5354,471,0.591627,10702,200,0
centre,39795,ws25,180,random,0,5,20486,25.7326,471,0.591627,10702,200,0
centre,39795,ws25,180,random,0,4,21052,26.4436,471,0.591627,11144,200,0
centre,39795,ws25,180,random,2,1,20413,25.6409,471,0.591627,10757,200,0
centre,39795,ws25,90,cell6_barriers,0,1,22148,27.8203,471,0.591627,11101,200,0
centre,39795,ws25,180,random,2,2,20463,25.7037,471,0.591627,10833,200,0
centre,39795,ws25,180,random,2,3,20658,25.9487,471,0.591627,10944,200,0
centre,39795,ws25,180,random,2,4,21054,26.4461,471,0.591627,11160,200,0
centre,39795,ws25,180,random,2,5,20487,25.7339,471,0.591627,10697,200,0
centre,39795,ws25,180,proximity,0,5,154,0.193441,471,0.591627,97,200,0
centre,39795,ws25,180,proximity,2,1,330,0.414516,471,0.591627,154,200,0
centre,39795,ws25,90,cell6_barriers,0,5,22354,28.079,471,0.591627,11086,200,0
centre,39795,ws25,180,proximity,0,4,5909,7.42234,471,0.591627,3917,200,0
centre,39795,ws25,90,cell6_barriers,2,1,22192,27.8755,471,0.591627,11030,200,0
centre,39795,ws25,180,open_anchor,0,2,107,0.134404,471,0.591627,75,200,0
centre,39795,ws25,180,open_anchor,0,4,208,0.26127,471,0.591627,131,200,0
centre,39795,ws25,180,proximity,0,2,14141,17.7626,471,0.591627,7875,200,0
centre,39795,ws25,90,cell6_barriers,2,4,22448,28.1971,471,0.591627,11225,200,0
centre,39795,ws25,180,open_anchor,0,1,10774,13.5333,471,0.591627,6450,200,0
centre,39795,ws25,90,cell6_barriers,2,2,22170,27.8479,471,0.591627,11035,200,0
centre,39795,ws25,180,proximity,0,3,13186,16.563,471,0.591627,7763,200,0
centre,39795,ws25,90,cell6_barriers,2,3,22032,27.6746,471,0.591627,10922,200,0
centre,39795,ws25,180,proximity,2,4,12657,15.8986,471,0.591627,7006,200,0
centre,39795,ws25,90,cell6_barriers,2,5,22413,28.1531,471,0.591627,11125,200,0
centre,39795,ws25,180,proximity,2,5,11323,14.2229,471,0.591627,6359,200,0
centre,39795,ws25,180,proximity,2,2,12896,16.1988,471,0.591627,7318,200,0
centre,39795,ws25,180,proximity,0,1,10739,13.4893,471,0.591627,6851,200,0
centre,39795,ws25,180,cell1_baseline,0,3,42,0.0527565,471,0.591627,32,200,0
centre,39795,ws25,180,proximity,2,3,14228,17.8719,471,0.591627,8235,200,0
centre,39795,ws25,180,cell1_baseline,0,2,4050,5.08724,471,0.591627,2406,200,0
centre,39795,ws25,180,open_anchor,0,3,9644,12.1139,471,0.591627,6065,200,0
centre,39795,ws25,180,open_anchor,0,5,9701,12.1855,471,0.591627,6012,200,0
centre,39795,ws25,180,open_anchor,2,1,12099,15.1976,471,0.591627,6339,200,0
centre,39795,ws25,180,open_anchor,2,3,13152,16.5203,471,0.591627,7408,200,0
